downloaded,language,form,dataset_name,child_id,age,comprehension,production,caregiver_education,sex,monolingual
2022-11-11,Spanish,WS,Hoff,75826,30,339,339,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75827,30,225,225,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75828,30,193,193,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75829,30,112,112,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75830,30,220,220,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75831,30,291,291,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75832,30,240,240,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75984,30,510,510,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75836,30,608,608,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75986,30,206,206,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75838,30,288,288,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75920,30,275,275,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75841,30,345,345,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75931,30,120,120,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75843,30,38,38,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75844,30,215,215,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75845,30,70,70,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75848,30,364,364,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75987,30,330,330,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75849,30,217,217,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75852,30,321,321,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75853,30,245,245,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75854,30,169,169,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75855,30,523,523,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75856,30,67,67,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75858,30,367,367,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75861,30,79,79,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75865,30,39,39,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75866,30,395,395,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75989,30,324,324,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75926,30,473,473,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75869,30,114,114,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75990,30,276,276,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75927,30,529,529,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75875,30,101,101,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75876,30,300,300,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75877,30,178,178,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75882,30,282,282,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75884,30,40,40,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75913,30,285,285,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75885,30,430,430,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75887,30,47,47,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75890,30,357,357,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75891,30,8,8,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75992,30,90,90,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75895,30,425,425,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75897,30,409,409,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75914,30,366,366,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75915,30,392,392,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75899,30,113,113,Graduate,Female,FALSE
2022-11-11,Spanish,WS,Hoff,75916,30,105,105,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75902,30,222,222,Graduate,Male,FALSE
2022-11-11,Spanish,WS,Hoff,75933,30,287,287,Graduate,Male,FALSE
2022-11-11,Cantonese,WS,Nazzi,80600,18,76,76,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80601,18,131,131,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80607,20,12,12,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80619,20,318,318,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80620,20,24,24,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80622,20,220,220,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80624,20,142,142,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80628,20,328,328,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80629,20,63,63,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80631,20,227,227,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80632,20,121,121,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80635,20,62,62,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80638,20,86,86,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80639,20,277,277,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80648,20,91,91,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80649,20,71,71,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80652,20,101,101,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80655,20,136,136,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80664,20,54,54,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80666,20,143,143,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80678,21,69,69,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80680,21,39,39,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80688,21,512,512,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80693,21,275,275,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80694,21,398,398,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80700,21,194,194,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80701,21,251,251,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80703,21,150,150,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80705,21,42,42,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80710,21,92,92,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80723,29,517,517,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80560,30,191,191,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80727,30,602,602,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80728,30,710,710,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80732,30,222,222,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80734,30,729,729,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80736,30,790,790,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80737,30,578,578,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80738,30,578,578,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80740,30,309,309,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80741,30,560,560,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80745,30,480,480,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80753,30,745,745,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80755,30,712,712,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80757,30,705,705,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80759,30,530,530,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80764,30,655,655,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80770,30,642,642,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80774,30,512,512,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80777,30,118,118,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80778,30,629,629,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80779,30,476,476,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80780,30,567,567,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80784,30,493,493,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80785,30,537,537,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80791,30,780,780,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80793,30,602,602,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80800,30,216,216,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80801,30,600,600,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80802,30,804,804,College,Male,TRUE
2022-11-11,Cantonese,WS,Nazzi,80803,30,487,487,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80804,30,633,633,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80805,30,561,561,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80809,30,432,432,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80812,30,563,563,College,Female,TRUE
2022-11-11,Cantonese,WS,Nazzi,80815,30,494,494,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59047,19,20,20,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59059,21,108,108,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59102,25,141,141,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59114,27,499,499,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59138,18,15,15,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59147,24,171,171,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59167,29,243,243,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59168,18,35,35,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59177,25,330,330,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59207,22,89,89,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59222,16,8,8,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59253,19,35,35,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59258,16,13,13,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59282,18,38,38,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59297,25,204,204,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59327,17,57,57,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59340,23,398,398,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59397,24,276,276,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59409,30,256,256,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59414,30,513,513,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59438,24,352,352,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59440,30,491,491,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59460,16,52,52,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59465,19,227,227,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59475,22,66,66,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59478,21,75,75,College,Female,TRUE
2022-11-11,Czech,WS,Smolik,59492,17,56,56,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59526,27,176,176,College,Male,TRUE
2022-11-11,Czech,WS,Smolik,59531,18,72,72,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,6938,29,516,516,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,6948,29,584,584,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,6951,29,522,522,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,6954,28,505,505,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,6955,28,416,416,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,6960,28,262,262,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,6964,28,318,318,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,6966,28,372,372,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,6968,28,490,490,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,6969,29,407,407,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,6973,28,432,432,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,6977,28,393,393,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,6983,30,465,465,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,6989,30,364,364,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,6991,30,555,555,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,6993,30,595,595,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,6995,30,642,642,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,6997,30,577,577,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,6999,30,454,454,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7001,30,597,597,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7002,30,378,378,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7007,27,94,94,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7010,23,562,562,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7011,27,246,246,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7012,27,59,59,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7014,27,344,344,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7017,27,447,447,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7021,27,293,293,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7023,26,705,705,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7024,26,418,418,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7026,26,671,671,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7035,26,263,263,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7036,26,511,511,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7037,26,322,322,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7039,26,674,674,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7044,26,371,371,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7053,25,287,287,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7055,21,83,83,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7056,21,39,39,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7059,21,18,18,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7062,21,129,129,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7063,21,64,64,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7064,21,357,357,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7065,21,20,20,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7077,21,248,248,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7079,21,170,170,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7085,20,51,51,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7087,20,204,204,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7090,20,40,40,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7093,20,540,540,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7094,20,34,34,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7095,20,36,36,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7097,20,58,58,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7098,20,22,22,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7106,19,20,20,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7107,19,28,28,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7108,19,125,125,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7111,19,23,23,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7112,19,20,20,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7116,19,115,115,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7118,19,25,25,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7121,18,35,35,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7126,18,15,15,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7132,18,232,232,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7134,18,64,64,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7135,18,21,21,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7139,28,127,127,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7140,23,145,145,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7143,23,530,530,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7147,23,273,273,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7149,23,157,157,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7150,23,532,532,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7151,23,153,153,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7154,23,274,274,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7155,23,165,165,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7160,22,180,180,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7161,22,165,165,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7168,22,323,323,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7169,22,93,93,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7170,22,153,153,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7173,24,296,296,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7175,24,510,510,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7176,24,319,319,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7186,24,33,33,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7188,24,399,399,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7193,24,297,297,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7194,24,238,238,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7198,17,3,3,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7201,17,17,17,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7208,16,31,31,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7209,16,29,29,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7214,16,7,7,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7215,16,22,22,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7224,29,21,21,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7225,17,8,8,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7230,26,253,253,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7234,25,221,221,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7238,24,245,245,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7242,23,41,41,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7243,23,5,5,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7248,22,92,92,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7263,30,534,534,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7266,30,570,570,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7269,29,605,605,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7281,29,420,420,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7285,29,372,372,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7286,28,558,558,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7287,28,141,141,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7288,28,351,351,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7292,28,352,352,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7298,28,403,403,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7309,26,304,304,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7312,26,140,140,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7314,26,217,217,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7315,26,57,57,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7317,26,95,95,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7325,25,38,38,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7330,25,383,383,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7331,25,295,295,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7332,24,396,396,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7341,24,27,27,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7346,23,334,334,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7347,23,77,77,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7355,24,10,10,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7383,21,40,40,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7386,21,409,409,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7388,21,48,48,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7395,21,21,21,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7398,20,57,57,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7412,20,146,146,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7418,19,22,22,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7422,19,32,32,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7429,19,86,86,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7435,18,52,52,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7439,18,74,74,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7448,17,1,1,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7450,17,11,11,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7452,17,7,7,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7456,17,25,25,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7464,16,27,27,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7473,16,17,17,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7478,30,279,279,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7483,28,492,492,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7491,26,427,427,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7492,24,429,429,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7494,23,277,277,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7495,23,376,376,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7498,22,55,55,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7499,22,167,167,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7500,23,191,191,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7506,19,248,248,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7513,17,25,25,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7516,30,363,363,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7528,30,332,332,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7532,29,538,538,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7538,28,448,448,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7539,28,454,454,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7540,28,521,521,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7545,27,586,586,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7551,26,204,204,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7556,26,497,497,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7557,26,570,570,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7562,26,405,405,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7566,25,608,608,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7568,25,478,478,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7576,24,525,525,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7577,24,5,5,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7582,24,361,361,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7584,24,242,242,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7585,23,167,167,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7590,23,392,392,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7593,23,366,366,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7599,22,257,257,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7604,22,434,434,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7606,21,22,22,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7607,21,122,122,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7609,21,121,121,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7611,21,233,233,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7614,21,213,213,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7619,20,238,238,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7625,20,182,182,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7629,19,31,31,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7635,18,11,11,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7636,18,45,45,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7642,18,56,56,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7650,17,12,12,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7653,17,31,31,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7654,17,11,11,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7656,16,89,89,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7658,16,10,10,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7662,16,19,19,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7663,30,567,567,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7669,29,544,544,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7670,29,465,465,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7673,29,457,457,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7674,28,257,257,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7675,28,378,378,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7678,28,342,342,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7679,28,641,641,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7689,26,50,50,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7690,26,341,341,College,Male,TRUE
2022-11-11,Danish,WS,Bleses,7691,26,62,62,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7693,26,573,573,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7696,26,341,341,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7697,25,576,576,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7699,25,434,434,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7707,25,176,176,College,Female,TRUE
2022-11-11,Danish,WS,Bleses,7709,23,296,296,College,Female,TRUE
